filename,domain
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00063BN06/ses-15104/anat/sub-CC00063BN06_ses-15104_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00064XX07/ses-18303/anat/sub-CC00064XX07_ses-18303_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00064XX07/ses-18303/anat/sub-CC00064XX07_ses-18303_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00065XX08/ses-18600/anat/sub-CC00065XX08_ses-18600_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00065XX08/ses-18600/anat/sub-CC00065XX08_ses-18600_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00066XX09/ses-19200/anat/sub-CC00066XX09_ses-19200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00066XX09/ses-19200/anat/sub-CC00066XX09_ses-19200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00067XX10/ses-20200/anat/sub-CC00067XX10_ses-20200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00067XX10/ses-20200/anat/sub-CC00067XX10_ses-20200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00068XX11/ses-20701/anat/sub-CC00068XX11_ses-20701_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00068XX11/ses-20701/anat/sub-CC00068XX11_ses-20701_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00069XX12/ses-26300/anat/sub-CC00069XX12_ses-26300_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00069XX12/ses-26300/anat/sub-CC00069XX12_ses-26300_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00070XX05/ses-26700/anat/sub-CC00070XX05_ses-26700_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00071XX06/ses-27000/anat/sub-CC00071XX06_ses-27000_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00071XX06/ses-27000/anat/sub-CC00071XX06_ses-27000_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00072XX07/ses-27600/anat/sub-CC00072XX07_ses-27600_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00073XX08/ses-27800/anat/sub-CC00073XX08_ses-27800_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00073XX08/ses-27800/anat/sub-CC00073XX08_ses-27800_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00074XX09/ses-28000/anat/sub-CC00074XX09_ses-28000_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00074XX09/ses-28000/anat/sub-CC00074XX09_ses-28000_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00075XX10/ses-28400/anat/sub-CC00075XX10_ses-28400_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00075XX10/ses-28400/anat/sub-CC00075XX10_ses-28400_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00076XX11/ses-28700/anat/sub-CC00076XX11_ses-28700_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00076XX11/ses-28700/anat/sub-CC00076XX11_ses-28700_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00077XX12/ses-29500/anat/sub-CC00077XX12_ses-29500_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00078XX13/ses-29900/anat/sub-CC00078XX13_ses-29900_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00078XX13/ses-29900/anat/sub-CC00078XX13_ses-29900_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00079XX14/ses-30000/anat/sub-CC00079XX14_ses-30000_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00079XX14/ses-30000/anat/sub-CC00079XX14_ses-30000_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00080XX07/ses-30300/anat/sub-CC00080XX07_ses-30300_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00080XX07/ses-30300/anat/sub-CC00080XX07_ses-30300_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00082XX09/ses-30700/anat/sub-CC00082XX09_ses-30700_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00082XX09/ses-30700/anat/sub-CC00082XX09_ses-30700_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00083XX10/ses-30900/anat/sub-CC00083XX10_ses-30900_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00083XX10/ses-30900/anat/sub-CC00083XX10_ses-30900_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00084XX11/ses-31201/anat/sub-CC00084XX11_ses-31201_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00085XX12/ses-31400/anat/sub-CC00085XX12_ses-31400_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00085XX12/ses-31400/anat/sub-CC00085XX12_ses-31400_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00086XX13/ses-31500/anat/sub-CC00086XX13_ses-31500_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00086XX13/ses-31500/anat/sub-CC00086XX13_ses-31500_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00087AN14/ses-31800/anat/sub-CC00087AN14_ses-31800_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00087AN14/ses-31800/anat/sub-CC00087AN14_ses-31800_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00087AN14/ses-38800/anat/sub-CC00087AN14_ses-38800_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00087BN14/ses-32100/anat/sub-CC00087BN14_ses-32100_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00087BN14/ses-32100/anat/sub-CC00087BN14_ses-32100_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00088XX15/ses-31801/anat/sub-CC00088XX15_ses-31801_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00088XX15/ses-31801/anat/sub-CC00088XX15_ses-31801_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00089XX16/ses-32101/anat/sub-CC00089XX16_ses-32101_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00089XX16/ses-32101/anat/sub-CC00089XX16_ses-32101_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00091XX10/ses-32300/anat/sub-CC00091XX10_ses-32300_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00091XX10/ses-32300/anat/sub-CC00091XX10_ses-32300_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00094AN13/ses-33500/anat/sub-CC00094AN13_ses-33500_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00094AN13/ses-33500/anat/sub-CC00094AN13_ses-33500_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00094BN13/ses-33301/anat/sub-CC00094BN13_ses-33301_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00094BN13/ses-33301/anat/sub-CC00094BN13_ses-33301_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00095XX14/ses-33501/anat/sub-CC00095XX14_ses-33501_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00095XX14/ses-33501/anat/sub-CC00095XX14_ses-33501_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00096XX15/ses-33700/anat/sub-CC00096XX15_ses-33700_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00096XX15/ses-33700/anat/sub-CC00096XX15_ses-33700_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00097XX16/ses-33701/anat/sub-CC00097XX16_ses-33701_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00098AN17/ses-30500/anat/sub-CC00098AN17_ses-30500_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00098AN17/ses-30500/anat/sub-CC00098AN17_ses-30500_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00098AN17/ses-33702/anat/sub-CC00098AN17_ses-33702_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00098BN17/ses-33900/anat/sub-CC00098BN17_ses-33900_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00099AN18/ses-34200/anat/sub-CC00099AN18_ses-34200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00099AN18/ses-34200/anat/sub-CC00099AN18_ses-34200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00099BN18/ses-34201/anat/sub-CC00099BN18_ses-34201_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00099BN18/ses-34201/anat/sub-CC00099BN18_ses-34201_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00100XX01/ses-35000/anat/sub-CC00100XX01_ses-35000_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00100XX01/ses-35000/anat/sub-CC00100XX01_ses-35000_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00101XX02/ses-35001/anat/sub-CC00101XX02_ses-35001_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00101XX02/ses-35001/anat/sub-CC00101XX02_ses-35001_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00102XX03/ses-35200/anat/sub-CC00102XX03_ses-35200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00102XX03/ses-35200/anat/sub-CC00102XX03_ses-35200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00103XX04/ses-35300/anat/sub-CC00103XX04_ses-35300_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00104XX05/ses-35800/anat/sub-CC00104XX05_ses-35800_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00104XX05/ses-35800/anat/sub-CC00104XX05_ses-35800_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00105XX06/ses-35801/anat/sub-CC00105XX06_ses-35801_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00105XX06/ses-35801/anat/sub-CC00105XX06_ses-35801_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00106XX07/ses-36100/anat/sub-CC00106XX07_ses-36100_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00106XX07/ses-36100/anat/sub-CC00106XX07_ses-36100_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00107XX08/ses-36300/anat/sub-CC00107XX08_ses-36300_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00107XX08/ses-36300/anat/sub-CC00107XX08_ses-36300_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00108XX09/ses-36800/anat/sub-CC00108XX09_ses-36800_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00108XX09/ses-36800/anat/sub-CC00108XX09_ses-36800_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00109XX10/ses-36901/anat/sub-CC00109XX10_ses-36901_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00109XX10/ses-36901/anat/sub-CC00109XX10_ses-36901_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00110XX03/ses-37000/anat/sub-CC00110XX03_ses-37000_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00111XX04/ses-37002/anat/sub-CC00111XX04_ses-37002_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00111XX04/ses-37002/anat/sub-CC00111XX04_ses-37002_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00112XX05/ses-37001/anat/sub-CC00112XX05_ses-37001_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00112XX05/ses-37001/anat/sub-CC00112XX05_ses-37001_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00113XX06/ses-37200/anat/sub-CC00113XX06_ses-37200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00113XX06/ses-37200/anat/sub-CC00113XX06_ses-37200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00114XX07/ses-37100/anat/sub-CC00114XX07_ses-37100_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00114XX07/ses-37100/anat/sub-CC00114XX07_ses-37100_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00115XX08/ses-37801/anat/sub-CC00115XX08_ses-37801_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00115XX08/ses-37801/anat/sub-CC00115XX08_ses-37801_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00116XX09/ses-38001/anat/sub-CC00116XX09_ses-38001_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00116XX09/ses-38001/anat/sub-CC00116XX09_ses-38001_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00117XX10/ses-38200/anat/sub-CC00117XX10_ses-38200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00117XX10/ses-38200/anat/sub-CC00117XX10_ses-38200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00118XX11/ses-39100/anat/sub-CC00118XX11_ses-39100_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00119XX12/ses-39400/anat/sub-CC00119XX12_ses-39400_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00119XX12/ses-39400/anat/sub-CC00119XX12_ses-39400_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00120XX05/ses-41600/anat/sub-CC00120XX05_ses-41600_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00120XX05/ses-41600/anat/sub-CC00120XX05_ses-41600_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00121XX06/ses-41700/anat/sub-CC00121XX06_ses-41700_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00121XX06/ses-41700/anat/sub-CC00121XX06_ses-41700_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00122XX07/ses-42000/anat/sub-CC00122XX07_ses-42000_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00122XX07/ses-42000/anat/sub-CC00122XX07_ses-42000_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00124XX09/ses-42302/anat/sub-CC00124XX09_ses-42302_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00124XX09/ses-42302/anat/sub-CC00124XX09_ses-42302_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00126XX11/ses-43100/anat/sub-CC00126XX11_ses-43100_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00126XX11/ses-43100/anat/sub-CC00126XX11_ses-43100_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00127XX12/ses-43200/anat/sub-CC00127XX12_ses-43200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00127XX12/ses-43200/anat/sub-CC00127XX12_ses-43200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00128XX13/ses-43201/anat/sub-CC00128XX13_ses-43201_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00129AN14/ses-43500/anat/sub-CC00129AN14_ses-43500_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00129AN14/ses-43500/anat/sub-CC00129AN14_ses-43500_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00129BN14/ses-43701/anat/sub-CC00129BN14_ses-43701_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00129BN14/ses-43701/anat/sub-CC00129BN14_ses-43701_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00130XX07/ses-44001/anat/sub-CC00130XX07_ses-44001_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00130XX07/ses-44001/anat/sub-CC00130XX07_ses-44001_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00131XX08/ses-44200/anat/sub-CC00131XX08_ses-44200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00131XX08/ses-44200/anat/sub-CC00131XX08_ses-44200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00132XX09/ses-44400/anat/sub-CC00132XX09_ses-44400_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00132XX09/ses-44400/anat/sub-CC00132XX09_ses-44400_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00133XX10/ses-44500/anat/sub-CC00133XX10_ses-44500_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00133XX10/ses-44500/anat/sub-CC00133XX10_ses-44500_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00134XX11/ses-44600/anat/sub-CC00134XX11_ses-44600_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00134XX11/ses-44600/anat/sub-CC00134XX11_ses-44600_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00135AN12/ses-44900/anat/sub-CC00135AN12_ses-44900_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00135AN12/ses-44900/anat/sub-CC00135AN12_ses-44900_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00135AN12/ses-54400/anat/sub-CC00135AN12_ses-54400_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00135AN12/ses-54400/anat/sub-CC00135AN12_ses-54400_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00135BN12/ses-44704/anat/sub-CC00135BN12_ses-44704_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00135BN12/ses-44704/anat/sub-CC00135BN12_ses-44704_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00135BN12/ses-54500/anat/sub-CC00135BN12_ses-54500_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00136AN13/ses-45100/anat/sub-CC00136AN13_ses-45100_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00136AN13/ses-45100/anat/sub-CC00136AN13_ses-45100_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00136AN13/ses-64201/anat/sub-CC00136AN13_ses-64201_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00136BN13/ses-45000/anat/sub-CC00136BN13_ses-45000_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00136BN13/ses-45000/anat/sub-CC00136BN13_ses-45000_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00136BN13/ses-64300/anat/sub-CC00136BN13_ses-64300_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00137XX14/ses-45200/anat/sub-CC00137XX14_ses-45200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00138XX15/ses-46200/anat/sub-CC00138XX15_ses-46200_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00138XX15/ses-46200/anat/sub-CC00138XX15_ses-46200_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00139XX16/ses-49101/anat/sub-CC00139XX16_ses-49101_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00139XX16/ses-49101/anat/sub-CC00139XX16_ses-49101_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00140XX09/ses-46800/anat/sub-CC00140XX09_ses-46800_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00143AN12/ses-47501/anat/sub-CC00143AN12_ses-47501_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00143BN12/ses-47600/anat/sub-CC00143BN12_ses-47600_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00143BN12/ses-47600/anat/sub-CC00143BN12_ses-47600_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00144XX13/ses-47701/anat/sub-CC00144XX13_ses-47701_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00144XX13/ses-47701/anat/sub-CC00144XX13_ses-47701_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00145XX14/ses-48100/anat/sub-CC00145XX14_ses-48100_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00145XX14/ses-48100/anat/sub-CC00145XX14_ses-48100_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00146XX15/ses-48400/anat/sub-CC00146XX15_ses-48400_T1w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00146XX15/ses-48400/anat/sub-CC00146XX15_ses-48400_T2w.nii.gz,3
/home/abbas.omidi/multitask_model/Data/rel3_dhcp_anat_pipeline/sub-CC00147XX16/ses-48500/anat/sub-CC00147XX16_ses-48500_T1w.nii.gz,3
